PRODUCT_ID	EDITOR_RATING	MIN_PRICE	ALL_RATINGS	EDITOR	THE_GOOD	THE_BAD	THE_BOTTOM_LINE
34020092	Overall score: 7.0 (3.5 stars)	$170.48	{'performance': 5.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}	Joshua Goldman	Extremely rugged for a compact; very good feature set; full, built-in user manual; 1.6GB of internal memory for photos, video.	Frustratingly slow performance; soft photos; pricey.	The Olympus Stylus Tough 8010 is rugged on the outside, but average on the inside.
34185058	Overall score: 7.0 (3.5 stars)	$178.00	{'performance': 5.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}	Joshua Goldman	Extremely rugged for a compact; very good feature set; full, built-in user manual; 1.6GB of internal memory for photos, video.	Frustratingly slow performance; soft photos; pricey.	The Olympus Stylus Tough 8010 is rugged on the outside, but average on the inside.
34020490	Overall score: 7.0 (3.5 stars)	$179.00	{'performance': 5.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}	Joshua Goldman	Extremely rugged for a compact; very good feature set; full, built-in user manual; 1.6GB of internal memory for photos, video.	Frustratingly slow performance; soft photos; pricey.	The Olympus Stylus Tough 8010 is rugged on the outside, but average on the inside.
34154931	Overall score: 8.0 (4.0 stars)	$359.00	{'performance': 7.0, 'design': 8.0, 'features': 9.0, 'image quality': 8.0}	Lori Grunin	Attractive and well-designed; capable of producing very nice photos; complete set of manual controls; solid 720p video.	On the slow side, with subpar battery life; no low-compression JPEG option.	Though we'd like it to perform better, dSLR shooters looking for a sidekick camera will find the Canon PowerShot S95's top-flight photos and a full manual feature set worth the tradeoff of its compact size.
34150874	Overall score: 7.6 (3.5 stars)	$265.13	{'performance': 8.0, 'design': 7.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	F2.2 ultrawide-angle lens; 1080i movie capture; fast performance; compact for its features.	Disappointing low-light/high-ISO photos; smallish low-res touch screen; no raw capture.	The Panasonic Lumix DMC-FX700 is a fast, feature-packed compact in need of some better low-light photo processing.
34150873	Overall score: 7.6 (3.5 stars)	$179.99	{'performance': 8.0, 'design': 7.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	F2.2 ultrawide-angle lens; 1080i movie capture; fast performance; compact for its features.	Disappointing low-light/high-ISO photos; smallish low-res touch screen; no raw capture.	The Panasonic Lumix DMC-FX700 is a fast, feature-packed compact in need of some better low-light photo processing.
33980350	Overall score: 7.6 (3.5 stars)	$249.95	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Reliable Auto EXR mode; very good dynamic range and good high-ISO performance in EXR modes; small for having a 10x zoom, wide-angle lens.	Limited aperture settings; menu systems take some getting used to; two EXR modes use 6-megapixel resolution.	The Fujifilm FinePix F80EXR is an overall very good compact megazoom for its street price and size, though it's not without compromises.
34093850	Overall score: 7.0 (3.5 stars)	$579.00	{'performance': 7.0, 'design': 7.0, 'features': 7.0, 'image quality': 7.0}	Lori Grunin	Feels nicely constructed.	Relatively expensive; soft photos; poor noise reduction; no HD video capture.	The Ricoh GXR S10 is too expensive for what it offers and has nothing that makes it stand out from the competition. The GXR+S10 24-72mm module is solid, but it is far from being a best-in-class enthusiast compact camera.
33977832	Overall score: 6.6 (3.0 stars)	$129.09	{'performance': 6.0, 'design': 7.0, 'features': 7.0, 'image quality': 6.0}	Joshua Goldman	Very small, lightweight; easy to operate; inexpensive.	Inconsistent autofocus; poor low-light photos.	The Nikon Coolpix S3000 is an attractive inexpensive ultracompact that's a step above your average camera phone.
33977744	Overall score: 6.6 (3.0 stars)	$94.95	{'performance': 6.0, 'design': 7.0, 'features': 7.0, 'image quality': 6.0}	Joshua Goldman	Very small, lightweight; easy to operate; inexpensive.	Inconsistent autofocus; poor low-light photos.	The Nikon Coolpix S3000 is an attractive inexpensive ultracompact that's a step above your average camera phone.
33977335	Overall score: 6.6 (3.0 stars)		{'performance': 6.0, 'design': 7.0, 'features': 7.0, 'image quality': 6.0}	Joshua Goldman	Very small, lightweight; easy to operate; inexpensive.	Inconsistent autofocus; poor low-light photos.	The Nikon Coolpix S3000 is an attractive inexpensive ultracompact that's a step above your average camera phone.
33977019	Overall score: 6.6 (3.0 stars)		{'performance': 6.0, 'design': 7.0, 'features': 7.0, 'image quality': 6.0}	Joshua Goldman	Very small, lightweight; easy to operate; inexpensive.	Inconsistent autofocus; poor low-light photos.	The Nikon Coolpix S3000 is an attractive inexpensive ultracompact that's a step above your average camera phone.
33977311	Overall score: 6.6 (3.0 stars)	$179.00	{'performance': 6.0, 'design': 7.0, 'features': 7.0, 'image quality': 6.0}	Joshua Goldman	Very small, lightweight; easy to operate; inexpensive.	Inconsistent autofocus; poor low-light photos.	The Nikon Coolpix S3000 is an attractive inexpensive ultracompact that's a step above your average camera phone.
33979382	Overall score: 7.2 (3.5 stars)	$199.88	{'performance': 7.0, 'design': 8.0, 'features': 7.0, 'image quality': 6.0}	Joshua Goldman	Fast shooting performance; nice features, good design for the money.	Noticeably soft photos with lots of purple fringing.	The Nikon Coolpix S6000's features and performance are very good for its price, but its photos are best suited for small prints and Web use.
33979379	Overall score: 7.2 (3.5 stars)	$129.99	{'performance': 7.0, 'design': 8.0, 'features': 7.0, 'image quality': 6.0}	Joshua Goldman	Fast shooting performance; nice features, good design for the money.	Noticeably soft photos with lots of purple fringing.	The Nikon Coolpix S6000's features and performance are very good for its price, but its photos are best suited for small prints and Web use.
33979380	Overall score: 7.2 (3.5 stars)		{'performance': 7.0, 'design': 8.0, 'features': 7.0, 'image quality': 6.0}	Joshua Goldman	Fast shooting performance; nice features, good design for the money.	Noticeably soft photos with lots of purple fringing.	The Nikon Coolpix S6000's features and performance are very good for its price, but its photos are best suited for small prints and Web use.
33979381	Overall score: 7.2 (3.5 stars)	$99.99	{'performance': 7.0, 'design': 8.0, 'features': 7.0, 'image quality': 6.0}	Joshua Goldman	Fast shooting performance; nice features, good design for the money.	Noticeably soft photos with lots of purple fringing.	The Nikon Coolpix S6000's features and performance are very good for its price, but its photos are best suited for small prints and Web use.
33980358	Overall score: 6.8 (3.0 stars)	$399.95	{'performance': 6.0, 'design': 7.0, 'features': 8.0, 'image quality': 6.0}	Joshua Goldman	Semimanual and manual shooting modes; uses AA-size batteries; comfortable design; inexpensive for a megazoom.	Picture quality drops off above ISO 200; occasionally sluggish performance.	A low-cost way to get an 18x wide-angle lens, the Fujifilm FinePix S2550HD delivers merely OK photos and shooting performance.
33978956	Overall score: 6.4 (3.0 stars)	$99.99	{'performance': 5.0, 'design': 7.0, 'features': 7.0, 'image quality': 6.0}	Joshua Goldman	Stylish ultracompact design; responsive 3-inch touch-screen display.	Inconsistent autofocus; poor low-light photos, performance.	Nikon's budget-friendly Coolpix S4000 offers up a large, responsive touch screen, but its performance will test your patience.
33978878	Overall score: 6.4 (3.0 stars)	$143.95	{'performance': 5.0, 'design': 7.0, 'features': 7.0, 'image quality': 6.0}	Joshua Goldman	Stylish ultracompact design; responsive 3-inch touch-screen display.	Inconsistent autofocus; poor low-light photos, performance.	Nikon's budget-friendly Coolpix S4000 offers up a large, responsive touch screen, but its performance will test your patience.
33978953	Overall score: 6.4 (3.0 stars)	$75.99	{'performance': 5.0, 'design': 7.0, 'features': 7.0, 'image quality': 6.0}	Joshua Goldman	Stylish ultracompact design; responsive 3-inch touch-screen display.	Inconsistent autofocus; poor low-light photos, performance.	Nikon's budget-friendly Coolpix S4000 offers up a large, responsive touch screen, but its performance will test your patience.
33978884	Overall score: 6.4 (3.0 stars)		{'performance': 5.0, 'design': 7.0, 'features': 7.0, 'image quality': 6.0}	Joshua Goldman	Stylish ultracompact design; responsive 3-inch touch-screen display.	Inconsistent autofocus; poor low-light photos, performance.	Nikon's budget-friendly Coolpix S4000 offers up a large, responsive touch screen, but its performance will test your patience.
33978955	Overall score: 6.4 (3.0 stars)	$99.99	{'performance': 5.0, 'design': 7.0, 'features': 7.0, 'image quality': 6.0}	Joshua Goldman	Stylish ultracompact design; responsive 3-inch touch-screen display.	Inconsistent autofocus; poor low-light photos, performance.	Nikon's budget-friendly Coolpix S4000 offers up a large, responsive touch screen, but its performance will test your patience.
33978832	Overall score: 7.5 (3.5 stars)	$258.55	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Lots of features to experiment with; manual, semimanual controls; 25mm-equivalent wide-angle lens with a 12x zoom.	Disappointing low-light photos.	If you just want a decent compact megazoom, the Panasonic Lumix DMC-ZS5 is one of the better options thanks to a well-rounded feature set and very good photo quality at lower ISOs.
33978837	Overall score: 7.5 (3.5 stars)	$319.75	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Lots of features to experiment with; manual, semimanual controls; 25mm-equivalent wide-angle lens with a 12x zoom.	Disappointing low-light photos.	If you just want a decent compact megazoom, the Panasonic Lumix DMC-ZS5 is one of the better options thanks to a well-rounded feature set and very good photo quality at lower ISOs.
33770090	Overall score: 7.3 (3.5 stars)	$569.95	{'performance': 8.0, 'design': 6.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	Generally above-average performance and solid raw high ISO sensitivity performance for its class; large, tilting LCD; fast Live View autofocus; wireless flash.	Awkward aspects to the design; no video.	Cheaper and with better photo quality than its sibling, the Sony Alpha DSLR-A500's quirky design is the only real flaw in an otherwise solid entry-level model with fast Live View shooting and a useful tilting LCD.
33770091	Overall score: 7.3 (3.5 stars)	$619.00	{'performance': 8.0, 'design': 6.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	Generally above-average performance and solid raw high ISO sensitivity performance for its class; large, tilting LCD; fast Live View autofocus; wireless flash.	Awkward aspects to the design; no video.	Cheaper and with better photo quality than its sibling, the Sony Alpha DSLR-A500's quirky design is the only real flaw in an otherwise solid entry-level model with fast Live View shooting and a useful tilting LCD.
34138557	Overall score: 7.3 (3.5 stars)		{'performance': 8.0, 'design': 6.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	Generally above-average performance and solid raw high ISO sensitivity performance for its class; large, tilting LCD; fast Live View autofocus; wireless flash.	Awkward aspects to the design; no video.	Cheaper and with better photo quality than its sibling, the Sony Alpha DSLR-A500's quirky design is the only real flaw in an otherwise solid entry-level model with fast Live View shooting and a useful tilting LCD.
